osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json
node,4779808529,Pho Ong Thin,restaurant,restaurant,,dessert;vietnamese,45.4271844,-75.6890844,180,Rideau Street,Ottawa,,180 Rideau Street,,,,,,City of Ottawa,"{""@id"": ""node/4779808529"", ""addr:housenumber"": ""180"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""cuisine"": ""dessert;vietnamese"", ""name"": ""Pho Ong Thin"", ""name:vi"": ""Phở Ông Thìn"", ""source"": ""City of Ottawa""}"
node,4779809322,Shanghai Wonton Noodle,restaurant,restaurant,,chinese;noodle,45.4271404,-75.6891909,178A,Rideau Street,Ottawa,,178A Rideau Street,+1 6132339900,https://shanghai-wontons-noodle.food96.com,,,,City of Ottawa,"{""@id"": ""node/4779809322"", ""addr:city"": ""Ottawa"", ""addr:housenumber"": ""178A"", ""addr:province"": ""ON"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""contact:facebook"": ""https://www.facebook.com/1311189938940547"", ""cuisine"": ""chinese;noodle"", ""name"": ""Shanghai Wonton Noodle"", ""name:en"": ""Shanghai Wonton Noodle"", ""name:zh"": ""上海馄饨面馆"", ""phone"": ""+1 6132339900"", ""source"": ""City of Ottawa"", ""website"": ""https://shanghai-wontons-noodle.food96.com""}"
node,4779809728,Sushi Village,restaurant,restaurant,,sushi,45.4278772,-75.6882389,217,Rideau Street,Ottawa,,217 Rideau Street,,https://sushivillageayce.com/,Tu-Sa 11:30-21:30; Su 11:30-21:00,no,,City of Ottawa,"{""@id"": ""node/4779809728"", ""addr:housenumber"": ""217"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Sushi Village"", ""opening_hours"": ""Tu-Sa 11:30-21:30; Su 11:30-21:00"", ""source"": ""City of Ottawa"", ""website"": ""https://sushivillageayce.com/"", ""wheelchair"": ""no""}"
node,4779809835,A La Istanbul Turkish Cuisine,restaurant,restaurant,,turkish,45.4266319,-75.6902108,140,Rideau Street,Ottawa,,140 Rideau Street,+1-613-562-0888,https://alaistanbul.ca/,,,,City of Ottawa,"{""@id"": ""node/4779809835"", ""addr:housenumber"": ""140"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""cuisine"": ""turkish"", ""email"": ""ottawa@alaistanbul.ca"", ""name"": ""A La Istanbul Turkish Cuisine"", ""phone"": ""+1-613-562-0888"", ""source"": ""City of Ottawa"", ""website"": ""https://alaistanbul.ca/""}"
node,4779809865,Byward Suites,hotel,,hotel,,45.4273812,-75.6902648,378,Dalhousie Street,Ottawa,,378 Dalhousie Street,,,,,,,"{""@id"": ""node/4779809865"", ""addr:housenumber"": ""378"", ""addr:street"": ""Dalhousie Street"", ""name"": ""Byward Suites"", ""tourism"": ""hotel""}"
node,4781714912,Kimonos Ramen & Poke,restaurant,restaurant,,ramen,45.3337207,-75.6924015,3987,Riverside Drive,Ottawa,K1V 1C1,3987 Riverside Drive,,,,,,,"{""@id"": ""node/4781714912"", ""addr:housenumber"": ""3987"", ""addr:postcode"": ""K1V 1C1"", ""addr:street"": ""Riverside Drive"", ""amenity"": ""restaurant"", ""cuisine"": ""ramen"", ""name"": ""Kimonos Ramen & Poke""}"
node,4781941922,Ceylonta Restaurant,restaurant,restaurant,,indian,45.414963,-75.6977594,403,Somerset Street West,Ottawa,,403 Somerset Street West,,,,,,,"{""@id"": ""node/4781941922"", ""addr:housenumber"": ""403"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""check_date"": ""2022-10-16"", ""cuisine"": ""indian"", ""name"": ""Ceylonta Restaurant""}"
node,4782141726,Lorenzos,restaurant,restaurant,,pizza,45.3898074,-75.6304196,2201,Arch Street,Ottawa,,2201 Arch Street,,https://lorenzos.com/,Mo-Fr 11:00-00:00; Sa-Su 09:00-00:00,,,,"{""@id"": ""node/4782141726"", ""addr:housenumber"": ""2201"", ""addr:street"": ""Arch Street"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Lorenzos"", ""opening_hours"": ""Mo-Fr 11:00-00:00; Sa-Su 09:00-00:00"", ""website"": ""https://lorenzos.com/"", ""website:menu"": ""https://lorenzos.com/""}"
node,4782968326,Chef Bai Noodles Soup & Bao,restaurant,restaurant,,asian,45.4155311,-75.6966854,286,Bank Street,Ottawa,,286 Bank Street,,,,,,,"{""@id"": ""node/4782968326"", ""addr:city"": ""Ottawa"", ""addr:housenumber"": ""286"", ""addr:province"": ""ON"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""check_date"": ""2022-10-16"", ""cuisine"": ""asian"", ""mapillary"": ""494111958709591"", ""name"": ""Chef Bai Noodles Soup & Bao""}"
node,4797885026,The Mongolian Village,restaurant,restaurant,,mongolian_grill,45.4318617,-75.6094128,1980,Ogilvie Road,Ottawa,,1980 Ogilvie Road,,http://www.mongolianvillage.ca/,,,,,"{""@id"": ""node/4797885026"", ""addr:housenumber"": ""1980"", ""addr:street"": ""Ogilvie Road"", ""amenity"": ""restaurant"", ""cuisine"": ""mongolian_grill"", ""name"": ""The Mongolian Village"", ""website"": ""http://www.mongolianvillage.ca/""}"
node,4911333408,Stuffed Burgers,restaurant,restaurant,,,45.4311897,-75.6415344,912,St-Laurent Boulevard,Ottawa,,912 St-Laurent Boulevard,+1-613-749-1010,,,,,,"{""@id"": ""node/4911333408"", ""addr:housenumber"": ""912"", ""addr:street"": ""St-Laurent Boulevard"", ""amenity"": ""restaurant"", ""name"": ""Stuffed Burgers"", ""phone"": ""+1-613-749-1010"", ""takeaway"": ""yes""}"
node,4924957945,Sunset Grill,restaurant,restaurant,,american,45.3996588,-75.6851068,100,Marché Way,Ottawa,,100 Marché Way,+1-613-695-2022,https://sunsetgrill.ca/,,,Sunset Grill,,"{""@id"": ""node/4924957945"", ""addr:housenumber"": ""100"", ""addr:street"": ""Marché Way"", ""addr:unit"": ""101"", ""amenity"": ""restaurant"", ""brand"": ""Sunset Grill"", ""brand:wikidata"": ""Q62112489"", ""brand:wikipedia"": ""en:Sunset Grill (Canadian restaurant chain)"", ""cuisine"": ""american"", ""level"": ""0"", ""name"": ""Sunset Grill"", ""phone"": ""+1-613-695-2022"", ""website"": ""https://sunsetgrill.ca/""}"
node,4924957946,Crust & Crate,restaurant,restaurant,,,45.4005047,-75.6838596,325,Marché Way,Ottawa,,325 Marché Way,+1-613-234-5959,https://www.crustandcrate.com/,,,,,"{""@id"": ""node/4924957946"", ""addr:housenumber"": ""325"", ""addr:street"": ""Marché Way"", ""addr:unit"": ""105"", ""amenity"": ""restaurant"", ""level"": ""0"", ""name"": ""Crust & Crate"", ""phone"": ""+1-613-234-5959"", ""website"": ""https://www.crustandcrate.com/""}"
node,4924957947,Sen Asian Cuisine,restaurant,restaurant,,asian,45.3999548,-75.6842887,200,Marché Way,Ottawa,,200 Marché Way,,http://www.senlansdowne.com/,,,,,"{""@id"": ""node/4924957947"", ""addr:housenumber"": ""200"", ""addr:street"": ""Marché Way"", ""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""level"": ""0"", ""name"": ""Sen Asian Cuisine"", ""website"": ""http://www.senlansdowne.com/""}"
node,5009714022,Town,restaurant,restaurant,,,45.4166296,-75.6894947,296,Elgin Street,Ottawa,,296 Elgin Street,+1-613-695-8696,http://townlovesyou.ca,Su-Th 17:00-22:00; Fr-Sa 17:00-23:00,,,,"{""@id"": ""node/5009714022"", ""addr:housenumber"": ""296"", ""addr:street"": ""Elgin Street"", ""amenity"": ""restaurant"", ""name"": ""Town"", ""name:en"": ""Town"", ""name:fr"": ""Town"", ""opening_hours"": ""Su-Th 17:00-22:00; Fr-Sa 17:00-23:00"", ""phone"": ""+1-613-695-8696"", ""website"": ""http://townlovesyou.ca""}"
node,5039207629,Broadway Bar & Grill,restaurant,restaurant,,,45.41453,-75.6052944,,,Ottawa,,,,,,,,,"{""@id"": ""node/5039207629"", ""amenity"": ""restaurant"", ""name"": ""Broadway Bar & Grill""}"
node,5044985621,Mad Radish,restaurant,restaurant,,,45.4214604,-75.6964503,,Albert Street,Ottawa,,Albert Street,,,,,,,"{""@id"": ""node/5044985621"", ""addr:street"": ""Albert Street"", ""amenity"": ""restaurant"", ""diet:vegetarian"": ""yes"", ""name"": ""Mad Radish""}"
node,5085976323,Jay Bhavani,restaurant,restaurant,,indian,45.3597342,-75.739338,1380B,Clyde Avenue,Ottawa,,1380B Clyde Avenue,+1 613 319 6666,https://www.jaybhavanivadapav.ca/,Mo-Th 11:00-23:00; Fr-Su 11:00-24:00,,,,"{""@id"": ""node/5085976323"", ""addr:housenumber"": ""1380B"", ""addr:street"": ""Clyde Avenue"", ""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""diet:vegetarian"": ""only"", ""name"": ""Jay Bhavani"", ""opening_hours"": ""Mo-Th 11:00-23:00; Fr-Su 11:00-24:00"", ""outdoor_seating"": ""no"", ""phone"": ""+1 613 319 6666"", ""website"": ""https://www.jaybhavanivadapav.ca/""}"
node,5085980121,Denny's,restaurant,restaurant,,american,45.3596273,-75.7392854,1380,Clyde Avenue,Ottawa,,1380 Clyde Avenue,,,24/7,,Denny's,,"{""@id"": ""node/5085980121"", ""addr:housenumber"": ""1380"", ""addr:street"": ""Clyde Avenue"", ""amenity"": ""restaurant"", ""brand"": ""Denny's"", ""brand:wikidata"": ""Q1189695"", ""brand:wikipedia"": ""en:Denny's"", ""cuisine"": ""american"", ""name"": ""Denny's"", ""opening_hours"": ""24/7""}"
node,5108586921,Il Vicolo,restaurant,restaurant,,pizza,45.4293232,-75.6919639,,,Ottawa,,,,https://www.ilvicolo.ca/,,,,,"{""@id"": ""node/5108586921"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Il Vicolo"", ""outdoor_seating"": ""yes"", ""website"": ""https://www.ilvicolo.ca/""}"
node,5113457164,Backdrop,restaurant,restaurant,,,45.4193501,-75.694603,,,Ottawa,,,,,,,,,"{""@id"": ""node/5113457164"", ""amenity"": ""restaurant"", ""mapillary"": ""524574341897287"", ""name"": ""Backdrop""}"
node,5124537174,High Fives Sports Pub,restaurant,restaurant,,,45.3269654,-75.8205213,1876,Robertson Road,Ottawa,,1876 Robertson Road,,,,,,,"{""@id"": ""node/5124537174"", ""addr:housenumber"": ""1876"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""name"": ""High Fives Sports Pub"", ""smoking"": ""outside""}"
node,5155564931,T & J Style Kitchen,restaurant,restaurant,,,45.384546,-75.693899,1125,Colonel By Drive,Ottawa,,1125 Colonel By Drive,,,,,,,"{""@id"": ""node/5155564931"", ""addr:housenumber"": ""1125"", ""addr:street"": ""Colonel By Drive"", ""amenity"": ""restaurant"", ""mapillary"": ""9oD7awSqGuPn2NQXukaP-A"", ""name"": ""T & J Style Kitchen""}"
node,5156244577,Oliver's Pub and Patio,restaurant,restaurant,,,45.3831656,-75.6975534,1125,Colonel By Drive,Ottawa,,1125 Colonel By Drive,,,,,,,"{""@id"": ""node/5156244577"", ""addr:housenumber"": ""1125"", ""addr:street"": ""Colonel By Drive"", ""amenity"": ""restaurant"", ""level"": ""1"", ""mapillary"": ""313937826940737"", ""mapillary_1"": ""ixsjoo3fxcIjKauCee0VIQ"", ""name"": ""Oliver's Pub and Patio"", ""operator"": ""CUSA"", ""outdoor_seating"": ""yes"", ""takeaway"": ""yes""}"
node,5159905522,Mad Radish,restaurant,restaurant,,,45.4013352,-75.6872576,859,Bank Street,Ottawa,,859 Bank Street,,,,yes,,,"{""@id"": ""node/5159905522"", ""addr:housenumber"": ""859"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""mapillary"": ""2428778340599259"", ""name"": ""Mad Radish"", ""wheelchair"": ""yes""}"
node,5204815607,Cafe nostalgica,restaurant,restaurant,,burger;coffee_shop,45.4240305,-75.683922,,,Ottawa,,,,,,,,,"{""@id"": ""node/5204815607"", ""amenity"": ""restaurant"", ""cuisine"": ""burger;coffee_shop"", ""name"": ""Cafe nostalgica""}"
node,5204841597,Bento Sushi,restaurant,restaurant,,japanese,45.4226641,-75.6838916,65,Université Private,Ottawa,K1N 6N5,65 Université Private,,,,,Bento Sushi,,"{""@id"": ""node/5204841597"", ""addr:housenumber"": ""65"", ""addr:postcode"": ""K1N 6N5"", ""addr:street"": ""Université Private"", ""amenity"": ""restaurant"", ""brand"": ""Bento Sushi"", ""brand:wikidata"": ""Q134445293"", ""cuisine"": ""japanese"", ""name"": ""Bento Sushi"", ""takeaway"": ""only""}"
node,5302768450,Mexi's,restaurant,restaurant,,mexican,45.480197,-75.5102134,250,Centrum Boulevard,Ottawa,,250 Centrum Boulevard,,,,,,,"{""@id"": ""node/5302768450"", ""addr:housenumber"": ""250"", ""addr:street"": ""Centrum Boulevard"", ""amenity"": ""restaurant"", ""cuisine"": ""mexican"", ""name"": ""Mexi's""}"
node,5398462221,St. Martha's Brasserie D'Orleans,restaurant,restaurant,,french,45.4802512,-75.5091302,3095,St. Joseph Boulevard,Orléans,K1E 3W6,3095 St. Joseph Boulevard,+1-613-424-9199,https://www.stmarthasbrasserie.com/,,yes,,,"{""@id"": ""node/5398462221"", ""addr:city"": ""Orléans"", ""addr:housenumber"": ""3095"", ""addr:postcode"": ""K1E 3W6"", ""addr:province"": ""ON"", ""addr:street"": ""St. Joseph Boulevard"", ""amenity"": ""restaurant"", ""cuisine"": ""french"", ""name"": ""St. Martha's Brasserie D'Orleans"", ""phone"": ""+1-613-424-9199"", ""website"": ""https://www.stmarthasbrasserie.com/"", ""wheelchair"": ""yes"", ""wheelchair:description"": ""StopGap ramp""}"
node,5423846666,GoGiYa,restaurant,restaurant,,korean,45.4189055,-75.6991952,155,Bank Street,Ottawa,,155 Bank Street,,https://www.gogiyabbq.com,Mo-Th 11:00-23:00; Fr-Sa 11:00-12:00; Su 11:00-20:00,,,,"{""@id"": ""node/5423846666"", ""addr:housenumber"": ""155"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""contact:instagram"": ""gogiyaonottawa"", ""cuisine"": ""korean"", ""mapillary"": ""518640885974941"", ""name"": ""GoGiYa"", ""opening_hours"": ""Mo-Th 11:00-23:00; Fr-Sa 11:00-12:00; Su 11:00-20:00"", ""website"": ""https://www.gogiyabbq.com""}"
node,5445740608,Vietnam Palace,restaurant,restaurant,,vietnamese,45.4093948,-75.7112818,819,Somerset Street West,Ottawa,,819 Somerset Street West,,,,,,,"{""@id"": ""node/5445740608"", ""addr:housenumber"": ""819"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""check_date"": ""2022-10-16"", ""cuisine"": ""vietnamese"", ""name"": ""Vietnam Palace""}"
node,5521529911,Takumi BBQ,restaurant,restaurant,,chinese;barbecue,45.3815787,-75.7334572,956,Merivale Road,Ottawa,,956 Merivale Road,,,"Th,Su-Tu 11:30-21:00; Fr,Sa 11:30-22:00; We off",no,,,"{""@id"": ""node/5521529911"", ""addr:housenumber"": ""956"", ""addr:street"": ""Merivale Road"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese;barbecue"", ""level"": ""0"", ""name"": ""Takumi BBQ"", ""opening_hours"": ""Th,Su-Tu 11:30-21:00; Fr,Sa 11:30-22:00; We off"", ""wheelchair"": ""no""}"
node,5528478945,Wild Wing,restaurant,restaurant,,chicken,45.3687794,-75.7026015,,,Ottawa,,,,,,,Wild Wing,,"{""@id"": ""node/5528478945"", ""amenity"": ""restaurant"", ""brand"": ""Wild Wing"", ""brand:wikidata"": ""Q8000869"", ""brand:wikipedia"": ""en:Wild Wing Restaurants"", ""cuisine"": ""chicken"", ""name"": ""Wild Wing""}"
node,5576346600,Casa Mexico,restaurant,restaurant,,mexican,45.309573,-75.8812896,7,Kakulu Road,Ottawa,K2L 2L4,7 Kakulu Road,+1-613-271-1841,https://casa-mexico.ca/,,,,,"{""@id"": ""node/5576346600"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""K2L 2L4"", ""addr:street"": ""Kakulu Road"", ""amenity"": ""restaurant"", ""cuisine"": ""mexican"", ""name"": ""Casa Mexico"", ""phone"": ""+1-613-271-1841"", ""website"": ""https://casa-mexico.ca/""}"
node,5585459044,Vietnamese Kitchen,restaurant,restaurant,,vietnamese,45.3939888,-75.6834119,1098,Bank Street,Ottawa,,1098 Bank Street,,https://www.vietnamesekitchen.com/menu_1/index.htm,,,,,"{""@id"": ""node/5585459044"", ""addr:housenumber"": ""1098"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""cuisine"": ""vietnamese"", ""name"": ""Vietnamese Kitchen"", ""website"": ""https://www.vietnamesekitchen.com/menu_1/index.htm""}"
node,5586080103,Thai Flame,restaurant,restaurant,,thai,45.3261901,-75.8217265,1902,Robertson Road,Ottawa,K2H 5B8,1902 Robertson Road,+1-613-695-9188,https://thai-flame.ca/,"Mo-Fr 11:00-14:00,17:00-21:00; Sa,Su 17:00-21:00",,,,"{""@id"": ""node/5586080103"", ""addr:housenumber"": ""1902"", ""addr:postcode"": ""K2H 5B8"", ""addr:street"": ""Robertson Road"", ""addr:unit"": ""104"", ""amenity"": ""restaurant"", ""cuisine"": ""thai"", ""delivery"": ""no"", ""name"": ""Thai Flame"", ""opening_hours"": ""Mo-Fr 11:00-14:00,17:00-21:00; Sa,Su 17:00-21:00"", ""phone"": ""+1-613-695-9188"", ""takeaway"": ""yes"", ""website"": ""https://thai-flame.ca/""}"
node,5599225824,Thanjai,restaurant,restaurant,,indian,45.4030545,-75.6878282,108,Third Avenue,Ottawa,,108 Third Avenue,,,,,,,"{""@id"": ""node/5599225824"", ""addr:housenumber"": ""108"", ""addr:street"": ""Third Avenue"", ""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""name"": ""Thanjai""}"
node,5622497589,Bakers,restaurant,restaurant,,,45.3834479,-75.6980699,1125,Colonel By Drive,Ottawa,,1125 Colonel By Drive,,,,,,,"{""@id"": ""node/5622497589"", ""addr:housenumber"": ""1125"", ""addr:street"": ""Colonel By Drive"", ""amenity"": ""restaurant"", ""level"": ""4"", ""name"": ""Bakers"", ""operator"": ""Aramark""}"
node,5622637384,the caf,restaurant,restaurant,,,45.3871029,-75.6975576,1125,Colonel By Drive,Ottawa,,1125 Colonel By Drive,,,Mo-Su 07:30-22:00,yes,,,"{""@id"": ""node/5622637384"", ""addr:housenumber"": ""1125"", ""addr:street"": ""Colonel By Drive"", ""amenity"": ""restaurant"", ""level"": ""3"", ""name"": ""the caf"", ""opening_hours"": ""Mo-Su 07:30-22:00"", ""operator"": ""Aramark"", ""wheelchair"": ""yes""}"
node,5629499466,Delicious Sichuan Cuisine,restaurant,restaurant,,chinese,45.3685949,-75.7024191,1430,Prince Of Wales Drive,Ottawa,,1430 Prince Of Wales Drive,,,,,,,"{""@id"": ""node/5629499466"", ""addr:housenumber"": ""1430"", ""addr:street"": ""Prince Of Wales Drive"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""Delicious Sichuan Cuisine""}"
node,5631157088,Mulligans Golf Bar,restaurant,restaurant,,,45.4208549,-75.7004001,201,Queen Street,Ottawa,,201 Queen Street,,https://mulligansgolfbar.com/,,,,,"{""@id"": ""node/5631157088"", ""addr:housenumber"": ""201"", ""addr:street"": ""Queen Street"", ""amenity"": ""restaurant"", ""contact:instagram"": ""mulligansottawa"", ""name"": ""Mulligans Golf Bar"", ""website"": ""https://mulligansgolfbar.com/""}"
node,5631157091,Rice & Roll Sushi,restaurant,restaurant,,sushi,45.4200481,-75.7016835,,,Ottawa,,,,,,,,,"{""@id"": ""node/5631157091"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Rice & Roll Sushi""}"
node,5631157092,Red Pepper Thai-Viet,restaurant,restaurant,,thai;vietnamese,45.4200131,-75.7017784,246,Queen Street,Ottawa,,246 Queen Street,,https://www.redpepperthaiviet.com/,Mo-Fr 11:00-21:00; Sa 13:00-21:00; Su 12:00-21:00,,,,"{""@id"": ""node/5631157092"", ""addr:housenumber"": ""246"", ""addr:street"": ""Queen Street"", ""amenity"": ""restaurant"", ""cuisine"": ""thai;vietnamese"", ""name"": ""Red Pepper Thai-Viet"", ""opening_hours"": ""Mo-Fr 11:00-21:00; Sa 13:00-21:00; Su 12:00-21:00"", ""website"": ""https://www.redpepperthaiviet.com/""}"
node,5631157093,Spin Kitchen & Bar,restaurant,restaurant,,,45.4196871,-75.703313,100,Kent Street,Ottawa,,100 Kent Street,,,,,,,"{""@id"": ""node/5631157093"", ""addr:housenumber"": ""100"", ""addr:street"": ""Kent Street"", ""amenity"": ""restaurant"", ""name"": ""Spin Kitchen & Bar""}"
node,5631415369,Ariana Kabab House,restaurant,restaurant,,,45.430493,-75.6812358,426,Rideau Street,Ottawa,,426 Rideau Street,,,,,,,"{""@id"": ""node/5631415369"", ""addr:housenumber"": ""426"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""mapillary"": ""314640940119831"", ""name"": ""Ariana Kabab House""}"
node,5631415376,Pizza Hut,restaurant,restaurant,,pizza,45.4276291,-75.6888733,195,Rideau Street,Ottawa,,195 Rideau Street,,,"Su-We 11:00-23:00, Fr,Sa 11:00-02:00, Th 11:00-24:00",,Pizza Hut,,"{""@id"": ""node/5631415376"", ""addr:housenumber"": ""195"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""cuisine"": ""pizza"", ""name"": ""Pizza Hut"", ""opening_hours"": ""Su-We 11:00-23:00, Fr,Sa 11:00-02:00, Th 11:00-24:00""}"
node,5635222932,Perfect Meat Bowl,restaurant,restaurant,,chinese,45.4079092,-75.7038519,462 ½,Bronson Avenue,Ottawa,,462 ½ Bronson Avenue,,,,,,,"{""@id"": ""node/5635222932"", ""addr:housenumber"": ""462 ½"", ""addr:street"": ""Bronson Avenue"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""Perfect Meat Bowl""}"
node,5635792581,Danas Indian Cuisine,restaurant,restaurant,,indian,45.3788455,-75.6673681,1589,Bank Street,Ottawa,,1589 Bank Street,,,,,,,"{""@id"": ""node/5635792581"", ""addr:housenumber"": ""1589"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""cuisine"": ""indian"", ""name"": ""Danas Indian Cuisine""}"
node,5636351045,Greek to Go,restaurant,restaurant,,greek,45.4325161,-75.647118,425,McArthur Avenue,Ottawa,,425 McArthur Avenue,,,,,,,"{""@id"": ""node/5636351045"", ""addr:housenumber"": ""425"", ""addr:street"": ""McArthur Avenue"", ""amenity"": ""restaurant"", ""cuisine"": ""greek"", ""name"": ""Greek to Go""}"
